year;month;day;hour;NO2;NO;NOx;O3;TEMP;WS;WD;
2005;9;24;24;34.0000;0.000000;34.0000;23.0000;14.7;0.00;-999;
2005;9;25;1;20.0000;0.000000;20.0000;26.0000;14.0;0.00;-999;
2005;9;25;2;17.0000;0.000000;17.0000;24.0000;13.0;0.00;-999;
2005;9;25;3;12.0000;0.000000;12.0000;27.0000;12.6;0.00;-999;
2005;9;25;4;12.0000;0.000000;12.0000;26.0000;12.4;0.00;-999;
2005;9;25;5;11.0000;0.000000;11.0000;25.0000;12.1;0.00;-999;
2005;9;25;6;13.0000;0.000000;13.0000;22.0000;11.9;0.00;-999;
2005;9;25;7;13.0000;0.000000;13.0000;19.0000;11.5;0.00;-999;
2005;9;25;8;28.0000;3.00000;32.0000;13.0000;11.9;0.00;-999;
2005;9;25;9;30.0000;2.00000;32.0000;23.0000;14.0;0.00;-999;
2005;9;25;10;20.0000;0.000000;20.0000;46.0000;16.3;0.00;-999;
2005;9;25;11;22.0000;0.000000;22.0000;58.0000;19.0;1.60;77.0;
2005;9;25;12;21.0000;0.000000;21.0000;67.0000;20.4;1.10;160.;
2005;9;25;13;15.0000;0.000000;15.0000;78.0000;21.7;1.30;164.;
2005;9;25;14;15.0000;0.000000;15.0000;81.0000;22.0;1.70;150.;
2005;9;25;15;14.0000;0.000000;14.0000;84.0000;22.1;1.60;161.;
2005;9;25;16;12.0000;0.000000;12.0000;84.0000;22.2;1.40;156.;
2005;9;25;17;12.0000;0.000000;12.0000;78.0000;22.1;1.20;150.;
2005;9;25;18;16.0000;0.000000;16.0000;63.0000;21.5;1.30;143.;
2005;9;25;19;19.0000;0.000000;19.0000;74.0000;19.6;0.40;-999;
2005;9;25;20;10.0000;0.000000;10.0000;84.0000;18.1;1.90;360.;
2005;9;25;21;10.0000;0.000000;10.0000;76.0000;17.6;2.80;3.00;
2005;9;25;22;19.0000;0.000000;19.0000;51.0000;16.8;1.60;340.;
2005;9;25;23;11.0000;0.000000;11.0000;60.0000;15.4;0.80;-999;
2005;9;25;24;14.0000;0.000000;14.0000;46.0000;15.6;1.10;6.00;
2005;9;26;1;18.0000;0.000000;18.0000;33.0000;14.6;0.30;-999;
2005;9;26;2;12.0000;0.000000;12.0000;35.0000;13.5;0.50;-999;
2005;9;26;3;13.0000;0.000000;13.0000;32.0000;13.6;0.30;-999;
2005;9;26;4;14.0000;0.000000;14.0000;30.0000;13.2;0.30;-999;
2005;9;26;5;12.0000;0.000000;12.0000;26.0000;13.5;0.00;-999;
2005;9;26;6;15.0000;0.000000;15.0000;23.0000;12.7;0.00;-999;
2005;9;26;7;32.0000;8.00000;45.0000;11.0000;12.0;0.00;-999;
2005;9;26;8;49.0000;20.0000;80.0000;6.00000;12.5;0.00;-999;
2005;9;26;9;53.0000;24.0000;90.0000;12.0000;14.9;0.00;-999;
2005;9;26;10;36.0000;3.00000;40.0000;36.0000;17.2;0.30;-999;
2005;9;26;11;36.0000;1.00000;38.0000;45.0000;19.7;0.60;-999;
2005;9;26;12;28.0000;0.000000;29.0000;57.0000;20.6;1.20;182.;
2005;9;26;13;33.0000;0.000000;34.0000;62.0000;21.5;1.40;178.;
2005;9;26;14;45.0000;1.00000;47.0000;60.0000;22.0;1.60;180.;
2005;9;26;15;40.0000;0.000000;41.0000;67.0000;22.2;1.60;198.;
2005;9;26;16;44.0000;0.000000;44.0000;70.0000;22.6;1.20;187.;
2005;9;26;17;52.0000;0.000000;53.0000;56.0000;22.6;0.60;-999;
2005;9;26;18;55.0000;1.00000;57.0000;35.0000;21.6;1.00;196.;
2005;9;26;19;70.0000;1.00000;71.0000;26.0000;19.1;0.00;-999;
2005;9;26;20;62.0000;1.00000;63.0000;16.0000;17.3;0.50;3.00;
2005;9;26;21;52.0000;0.000000;52.0000;18.0000;15.8;0.00;-999;
2005;9;26;22;36.0000;0.000000;36.0000;24.0000;15.1;0.00;-999;
2005;9;26;23;30.0000;0.000000;30.0000;27.0000;14.3;0.00;-999;
2005;9;26;24;18.0000;0.000000;18.0000;35.0000;14.1;0.00;-999;
2005;9;27;1;17.0000;0.000000;17.0000;30.0000;13.9;0.00;-999;
2005;9;27;2;17.0000;0.000000;17.0000;29.0000;13.8;0.00;-999;
2005;9;27;3;15.0000;0.000000;15.0000;22.0000;14.1;0.00;-999;
2005;9;27;4;16.0000;0.000000;16.0000;24.0000;14.0;0.00;-999;
2005;9;27;5;15.0000;0.000000;15.0000;19.0000;14.0;0.00;-999;
2005;9;27;6;17.0000;0.000000;17.0000;20.0000;13.9;0.00;-999;
2005;9;27;7;21.0000;0.000000;21.0000;17.0000;13.7;0.00;-999;
2005;9;27;8;33.0000;9.00000;46.0000;18.0000;13.7;0.00;-999;
2005;9;27;9;40.0000;11.0000;57.0000;18.0000;15.3;0.50;-999;
2005;9;27;10;39.0000;5.00000;47.0000;21.0000;17.2;0.40;-999;
2005;9;27;11;46.0000;7.00000;56.0000;17.0000;18.4;0.50;-999;
2005;9;27;12;39.0000;2.00000;43.0000;30.0000;18.6;0.00;-999;
2005;9;27;13;33.0000;0.000000;33.0000;44.0000;19.0;0.30;-999;
2005;9;27;14;34.0000;0.000000;34.0000;51.0000;19.8;0.30;-999;
2005;9;27;15;50.0000;2.00000;52.0000;41.0000;20.6;0.30;-999;
2005;9;27;16;45.0000;0.000000;46.0000;46.0000;21.1;0.50;-999;
2005;9;27;17;49.0000;0.000000;49.0000;43.0000;21.0;0.40;-999;
2005;9;27;18;47.0000;1.00000;48.0000;32.0000;20.6;0.00;-999;
2005;9;27;19;48.0000;1.00000;50.0000;27.0000;18.7;0.30;-999;
2005;9;27;20;48.0000;0.000000;49.0000;15.0000;17.5;0.00;-999;
2005;9;27;21;50.0000;1.00000;52.0000;13.0000;17.3;0.00;-999;
2005;9;27;22;35.0000;0.000000;35.0000;19.0000;17.3;0.30;-999;
2005;9;27;23;32.0000;0.000000;32.0000;20.0000;16.3;0.00;-999;
2005;9;27;24;29.0000;0.000000;29.0000;19.0000;15.6;0.00;-999;
2005;9;28;1;26.0000;0.000000;26.0000;19.0000;15.5;0.00;-999;
2005;9;28;2;22.0000;0.000000;22.0000;18.0000;15.2;0.00;-999;
2005;9;28;3;23.0000;0.000000;23.0000;17.0000;14.9;0.00;-999;
2005;9;28;4;20.0000;0.000000;20.0000;16.0000;14.8;0.00;-999;
2005;9;28;5;19.0000;0.000000;19.0000;18.0000;14.4;0.00;-999;
2005;9;28;6;21.0000;0.000000;21.0000;16.0000;14.0;0.00;-999;
2005;9;28;7;18.0000;0.000000;18.0000;25.0000;13.9;0.40;-999;
2005;9;28;8;38.0000;47.0000;111.000;9.00000;15.0;1.00;2.00;
2005;9;28;9;44.0000;23.0000;80.0000;11.0000;15.4;0.30;-999;
2005;9;28;10;35.0000;3.00000;40.0000;21.0000;17.1;0.00;-999;
2005;9;28;11;48.0000;7.00000;59.0000;20.0000;18.5;0.30;-999;
2005;9;28;12;51.0000;5.00000;60.0000;26.0000;19.8;0.90;182.;
2005;9;28;13;44.0000;3.00000;49.0000;37.0000;20.3;1.00;161.;
2005;9;28;14;36.0000;0.000000;36.0000;48.0000;21.1;1.60;179.;
2005;9;28;15;32.0000;0.000000;32.0000;50.0000;21.8;1.70;181.;
2005;9;28;16;44.0000;0.000000;45.0000;40.0000;22.2;1.20;213.;
2005;9;28;17;61.0000;1.00000;63.0000;35.0000;21.7;0.50;-999;
2005;9;28;18;65.0000;1.00000;66.0000;27.0000;21.1;0.90;218.;
2005;9;28;19;44.0000;0.000000;44.0000;39.0000;19.4;0.30;-999;
2005;9;28;20;34.0000;0.000000;34.0000;36.0000;17.9;0.70;324.;
2005;9;28;21;36.0000;0.000000;36.0000;22.0000;17.0;0.30;-999;
2005;9;28;22;36.0000;0.000000;36.0000;14.0000;16.4;0.00;-999;
2005;9;28;23;31.0000;0.000000;31.0000;15.0000;16.9;0.00;-999;
2005;9;28;24;31.0000;0.000000;31.0000;15.0000;16.5;0.00;-999;
2005;9;29;1;26.0000;0.000000;26.0000;14.0000;16.6;0.00;-999;
2005;9;29;2;30.0000;0.000000;30.0000;13.0000;16.3;0.00;-999;
2005;9;29;3;23.0000;0.000000;23.0000;18.0000;16.2;0.30;-999;
2005;9;29;4;15.0000;0.000000;15.0000;22.0000;16.0;0.00;-999;
2005;9;29;5;15.0000;0.000000;15.0000;21.0000;15.6;0.00;-999;
2005;9;29;6;14.0000;0.000000;14.0000;17.0000;15.7;0.00;-999;
2005;9;29;7;16.0000;0.000000;16.0000;26.0000;15.8;0.00;-999;
2005;9;29;8;42.0000;16.0000;67.0000;9.00000;15.9;0.30;-999;
2005;9;29;9;29.0000;1.00000;31.0000;22.0000;15.9;0.00;-999;
2005;9;29;10;49.0000;8.00000;61.0000;8.00000;16.3;0.00;-999;
2005;9;29;11;27.0000;0.000000;27.0000;22.0000;17.1;0.00;-999;
2005;9;29;12;35.0000;1.00000;37.0000;18.0000;17.1;0.30;-999;
2005;9;29;13;31.0000;1.00000;32.0000;27.0000;17.5;0.00;-999;
2005;9;29;14;27.0000;0.000000;27.0000;36.0000;18.8;0.00;-999;
2005;9;29;15;34.0000;0.000000;34.0000;36.0000;19.8;0.30;-999;
2005;9;29;16;34.0000;0.000000;34.0000;37.0000;20.0;0.40;-999;
2005;9;29;17;40.0000;0.000000;40.0000;34.0000;20.4;0.40;-999;
2005;9;29;18;38.0000;0.000000;38.0000;26.0000;20.0;0.00;-999;
2005;9;29;19;32.0000;0.000000;32.0000;26.0000;19.1;0.00;-999;
2005;9;29;20;31.0000;0.000000;31.0000;26.0000;16.9;0.00;-999;
2005;9;29;21;34.0000;1.00000;36.0000;18.0000;16.2;0.90;354.;
2005;9;29;22;26.0000;0.000000;26.0000;19.0000;15.5;1.00;346.;
2005;9;29;23;15.0000;0.000000;15.0000;34.0000;14.7;0.60;-999;
2005;9;29;24;19.0000;0.000000;19.0000;24.0000;15.5;2.00;11.0;
2005;9;30;1;11.0000;0.000000;11.0000;33.0000;14.0;1.60;36.0;
2005;9;30;2;10.0000;0.000000;10.0000;36.0000;14.0;2.50;42.0;
2005;9;30;3;13.0000;0.000000;13.0000;28.0000;14.3;1.60;18.0;
2005;9;30;4;13.0000;0.000000;13.0000;22.0000;13.6;1.30;37.0;
2005;9;30;5;15.0000;0.000000;15.0000;14.0000;12.7;0.60;-999;
2005;9;30;6;27.0000;6.00000;36.0000;7.00000;12.5;0.00;-999;
2005;9;30;7;24.0000;8.00000;37.0000;8.00000;11.2;0.40;-999;
2005;9;30;8;39.0000;58.0000;127.000;6.00000;11.0;0.30;-999;
2005;9;30;9;34.0000;17.0000;61.0000;18.0000;13.1;0.30;-999;
2005;9;30;10;28.0000;3.00000;33.0000;27.0000;15.8;1.00;354.;
2005;9;30;11;28.0000;2.00000;31.0000;37.0000;18.1;0.60;-999;
2005;9;30;12;26.0000;1.00000;28.0000;40.0000;18.6;1.40;132.;
2005;9;30;13;24.0000;0.000000;25.0000;46.0000;18.7;2.00;153.;
2005;9;30;14;25.0000;0.000000;25.0000;46.0000;19.8;1.40;139.;
2005;9;30;15;27.0000;0.000000;27.0000;49.0000;19.8;1.40;141.;
2005;9;30;16;28.0000;0.000000;28.0000;48.0000;20.6;1.30;188.;
2005;9;30;17;31.0000;0.000000;31.0000;48.0000;20.3;1.30;178.;
2005;9;30;18;29.0000;0.000000;29.0000;37.0000;19.3;0.70;287.;
2005;9;30;19;40.0000;2.00000;43.0000;19.0000;16.3;0.00;-999;
2005;9;30;20;41.0000;0.000000;42.0000;18.0000;14.1;0.00;-999;
2005;9;30;21;26.0000;2.00000;29.0000;29.0000;13.4;0.40;-999;
2005;9;30;22;17.0000;0.000000;17.0000;52.0000;14.7;2.60;66.0;
2005;9;30;23;9.00000;0.000000;9.00000;56.0000;15.4;2.20;72.0;
2005;9;30;24;6.00000;0.000000;6.00000;58.0000;14.9;1.10;62.0;
2005;10;1;1;7.00000;0.000000;7.00000;40.0000;14.5;0.60;6.00;
2005;10;1;2;6.00000;0.000000;6.00000;41.0000;13.0;0.40;-999;
2005;10;1;3;5.00000;0.000000;5.00000;42.0000;12.1;0.50;-999;
2005;10;1;4;5.00000;0.000000;5.00000;49.0000;12.6;0.40;-999;
2005;10;1;5;3.00000;0.000000;3.00000;57.0000;12.8;1.60;5.00;
2005;10;1;6;22.0000;0.000000;22.0000;23.0000;13.0;2.60;6.00;
2005;10;1;7;16.0000;2.00000;19.0000;21.0000;12.0;0.30;-999;
2005;10;1;8;39.0000;17.0000;66.0000;16.0000;11.2;0.40;-999;
2005;10;1;9;22.0000;1.00000;23.0000;38.0000;13.3;0.70;-999;
2005;10;1;10;22.0000;2.00000;24.0000;40.0000;15.4;0.60;-999;
2005;10;1;11;24.0000;2.00000;27.0000;44.0000;16.3;1.20;136.;
2005;10;1;12;20.0000;1.00000;21.0000;54.0000;17.2;1.50;142.;
2005;10;1;13;20.0000;0.000000;20.0000;61.0000;18.0;1.80;146.;
2005;10;1;14;19.0000;0.000000;19.0000;63.0000;18.8;1.60;180.;
2005;10;1;15;20.0000;0.000000;20.0000;66.0000;19.0;1.50;174.;
2005;10;1;16;19.0000;0.000000;19.0000;64.0000;19.2;1.50;189.;
2005;10;1;17;20.0000;0.000000;20.0000;64.0000;18.9;0.60;-999;
2005;10;1;18;22.0000;0.000000;21.0000;57.0000;18.2;0.90;213.;
2005;10;1;19;30.0000;0.000000;30.0000;40.0000;15.9;0.30;-999;
2005;10;1;20;31.0000;0.000000;31.0000;32.0000;14.5;0.00;-999;
2005;10;1;21;38.0000;0.000000;38.0000;24.0000;14.2;0.00;-999;
2005;10;1;22;32.0000;0.000000;32.0000;24.0000;14.5;0.00;-999;
2005;10;1;23;24.0000;0.000000;24.0000;34.0000;14.2;0.00;-999;
2005;10;1;24;16.0000;0.000000;16.0000;47.0000;14.2;0.30;-999;
2005;10;2;1;17.0000;0.000000;17.0000;37.0000;14.4;0.50;-999;
2005;10;2;2;14.0000;0.000000;14.0000;41.0000;13.2;0.00;-999;
2005;10;2;3;15.0000;0.000000;15.0000;39.0000;12.2;0.80;27.0;
2005;10;2;4;12.0000;0.000000;12.0000;40.0000;12.3;1.60;25.0;
2005;10;2;5;14.0000;0.000000;14.0000;37.0000;12.2;1.40;45.0;
2005;10;2;6;11.0000;0.000000;11.0000;41.0000;12.4;1.10;32.0;
2005;10;2;7;12.0000;0.000000;12.0000;36.0000;12.1;1.50;58.0;
2005;10;2;8;14.0000;0.000000;14.0000;44.0000;12.0;1.30;51.0;
2005;10;2;9;15.0000;0.000000;15.0000;51.0000;12.0;1.90;86.0;
2005;10;2;10;13.0000;0.000000;13.0000;48.0000;11.6;2.00;79.0;
2005;10;2;11;16.0000;0.000000;16.0000;43.0000;11.5;1.00;98.0;
2005;10;2;12;16.0000;0.000000;16.0000;44.0000;11.4;1.00;75.0;
2005;10;2;13;15.0000;0.000000;15.0000;50.0000;11.5;2.80;62.0;
2005;10;2;14;11.0000;0.000000;11.0000;51.0000;12.0;3.30;75.0;
2005;10;2;15;22.0000;0.000000;22.0000;31.0000;12.3;1.60;35.0;
2005;10;2;16;17.0000;0.000000;17.0000;44.0000;12.4;0.30;-999;
2005;10;2;17;15.0000;0.000000;15.0000;40.0000;11.9;1.00;332.;
2005;10;2;18;11.0000;0.000000;11.0000;53.0000;11.7;0.60;-999;
2005;10;2;19;15.0000;0.000000;15.0000;52.0000;12.3;1.80;67.0;
2005;10;2;20;12.0000;0.000000;12.0000;52.0000;12.7;2.30;67.0;
2005;10;2;21;14.0000;0.000000;14.0000;46.0000;12.9;1.90;28.0;
2005;10;2;22;6.00000;0.000000;6.00000;55.0000;12.6;2.60;53.0;
2005;10;2;23;13.0000;0.000000;13.0000;34.0000;12.6;1.90;46.0;
2005;10;2;24;11.0000;0.000000;11.0000;35.0000;11.2;0.60;-999;
2005;10;3;1;13.0000;0.000000;13.0000;22.0000;10.7;0.90;33.0;
2005;10;3;2;13.0000;0.000000;13.0000;19.0000;9.41;0.30;-999;
2005;10;3;3;11.0000;0.000000;11.0000;30.0000;9.41;0.80;333.;
2005;10;3;4;4.00000;0.000000;4.00000;43.0000;9.71;1.40;1.00;
2005;10;3;5;10.0000;0.000000;10.0000;33.0000;10.6;2.10;360.;
2005;10;3;6;20.0000;0.000000;20.0000;14.0000;10.3;1.70;27.0;
2005;10;3;7;21.0000;3.00000;25.0000;13.0000;10.0;0.30;-999;
2005;10;3;8;30.0000;8.00000;43.0000;10.0000;9.91;0.40;-999;
2005;10;3;9;32.0000;20.0000;64.0000;8.00000;10.3;0.00;-999;
2005;10;3;10;37.0000;7.00000;48.0000;13.0000;10.9;0.40;-999;
2005;10;3;11;34.0000;7.00000;45.0000;13.0000;10.4;2.00;63.0;
2005;10;3;12;28.0000;7.00000;38.0000;21.0000;10.8;0.30;-999;
2005;10;3;13;31.0000;3.00000;35.0000;21.0000;12.5;0.40;-999;
2005;10;3;14;45.0000;9.00000;59.0000;12.0000;12.4;0.40;-999;
2005;10;3;15;54.0000;15.0000;77.0000;10.0000;12.3;0.40;-999;
2005;10;3;16;38.0000;2.00000;41.0000;16.0000;11.8;0.30;-999;
2005;10;3;17;32.0000;2.00000;35.0000;22.0000;11.3;0.40;-999;
2005;10;3;18;24.0000;0.000000;24.0000;29.0000;11.1;0.30;-999;
2005;10;3;19;20.0000;0.000000;20.0000;33.0000;10.8;0.00;-999;
2005;10;3;20;33.0000;0.000000;33.0000;26.0000;10.6;0.50;-999;
2005;10;3;21;24.0000;0.000000;24.0000;29.0000;10.5;1.50;27.0;
2005;10;3;22;20.0000;0.000000;20.0000;31.0000;10.5;0.70;-999;
2005;10;3;23;34.0000;0.000000;34.0000;18.0000;10.6;0.60;-999;
2005;10;3;24;34.0000;0.000000;34.0000;19.0000;10.6;1.00;83.0;
2005;10;4;1;24.0000;0.000000;24.0000;34.0000;10.6;0.80;80.0;
2005;10;4;2;9.00000;0.000000;9.00000;48.0000;10.5;2.10;80.0;
2005;10;4;3;6.00000;0.000000;6.00000;50.0000;10.3;1.60;69.0;
2005;10;4;4;7.00000;0.000000;7.00000;44.0000;10.3;1.00;36.0;
2005;10;4;5;14.0000;0.000000;14.0000;31.0000;10.4;1.20;35.0;
2005;10;4;6;12.0000;0.000000;12.0000;27.0000;10.4;0.90;359.;
2005;10;4;7;14.0000;0.000000;15.0000;24.0000;10.4;0.40;-999;
2005;10;4;8;33.0000;9.00000;47.0000;14.0000;10.1;0.30;-999;
2005;10;4;9;37.0000;13.0000;57.0000;15.0000;11.7;0.40;-999;
2005;10;4;10;34.0000;8.00000;47.0000;20.0000;13.3;0.00;-999;
2005;10;4;11;27.0000;3.00000;31.0000;28.0000;14.7;0.70;185.;
2005;10;4;12;29.0000;1.00000;30.0000;32.0000;15.6;0.30;-999;
2005;10;4;13;40.0000;2.00000;43.0000;27.0000;14.9;0.90;186.;
2005;10;4;14;37.0000;3.00000;42.0000;27.0000;12.3;1.20;124.;
2005;10;4;15;39.0000;5.00000;46.0000;25.0000;13.1;0.30;-999;
2005;10;4;16;40.0000;3.00000;45.0000;20.0000;14.3;0.30;-999;
2005;10;4;17;42.0000;7.00000;53.0000;15.0000;14.5;0.00;-999;
2005;10;4;18;37.0000;3.00000;41.0000;17.0000;14.4;0.00;-999;
2005;10;4;19;19.0000;0.000000;19.0000;37.0000;14.0;0.00;-999;
2005;10;4;20;19.0000;0.000000;19.0000;49.0000;13.3;1.10;45.0;
2005;10;4;21;21.0000;0.000000;21.0000;35.0000;12.5;2.10;19.0;
2005;10;4;22;23.0000;0.000000;23.0000;25.0000;11.8;1.50;90.0;
2005;10;4;23;19.0000;0.000000;19.0000;23.0000;11.6;0.00;-999;
2005;10;4;24;13.0000;0.000000;13.0000;27.0000;11.1;0.30;-999;
2005;10;5;1;10.0000;0.000000;10.0000;28.0000;10.4;0.30;-999;
2005;10;5;2;8.00000;0.000000;8.00000;29.0000;10.0;0.40;-999;
2005;10;5;3;5.00000;0.000000;5.00000;27.0000;10.0;0.70;-999;
2005;10;5;4;5.00000;0.000000;5.00000;24.0000;9.51;0.40;-999;
2005;10;5;5;6.00000;0.000000;6.00000;21.0000;9.21;0.40;-999;
2005;10;5;6;9.00000;0.000000;9.00000;20.0000;8.61;0.30;-999;
2005;10;5;7;17.0000;1.00000;18.0000;14.0000;8.51;0.40;-999;
2005;10;5;8;27.0000;10.0000;42.0000;10.0000;8.31;0.00;-999;
2005;10;5;9;32.0000;16.0000;57.0000;11.0000;9.31;0.30;-999;
2005;10;5;10;38.0000;19.0000;67.0000;13.0000;10.8;0.30;-999;
2005;10;5;11;38.0000;15.0000;61.0000;13.0000;11.8;1.20;345.;
2005;10;5;12;32.0000;6.00000;41.0000;21.0000;12.4;1.10;53.0;
2005;10;5;13;12.0000;0.000000;12.0000;50.0000;11.8;1.40;354.;
2005;10;5;14;18.0000;1.00000;19.0000;49.0000;11.9;2.00;350.;
2005;10;5;15;16.0000;0.000000;16.0000;53.0000;14.3;1.70;49.0;
2005;10;5;16;19.0000;0.000000;19.0000;53.0000;13.8;1.40;339.;
2005;10;5;17;10.0000;0.000000;10.0000;62.0000;12.7;1.80;359.;
2005;10;5;18;17.0000;0.000000;18.0000;54.0000;12.6;2.40;359.;
2005;10;5;19;9.00000;0.000000;9.00000;58.0000;12.4;2.20;358.;
2005;10;5;20;6.00000;0.000000;6.00000;67.0000;12.3;1.80;354.;
2005;10;5;21;6.00000;0.000000;6.00000;65.0000;13.0;2.10;357.;
2005;10;5;22;19.0000;0.000000;19.0000;32.0000;13.0;2.10;355.;
2005;10;5;23;14.0000;0.000000;14.0000;28.0000;12.1;0.40;-999;
2005;10;5;24;17.0000;0.000000;17.0000;26.0000;11.8;0.30;-999;
2005;10;6;1;9.00000;0.000000;9.00000;31.0000;11.6;0.80;340.;
2005;10;6;2;12.0000;0.000000;12.0000;31.0000;11.7;0.50;-999;
2005;10;6;3;13.0000;0.000000;13.0000;23.0000;11.5;0.40;-999;
2005;10;6;4;10.0000;0.000000;10.0000;25.0000;11.2;0.40;-999;
2005;10;6;5;7.00000;0.000000;7.00000;39.0000;11.1;0.40;-999;
2005;10;6;6;13.0000;0.000000;13.0000;38.0000;11.1;1.40;342.;
2005;10;6;7;24.0000;0.000000;24.0000;23.0000;11.2;1.00;12.0;
2005;10;6;8;41.0000;12.0000;60.0000;13.0000;11.4;0.50;-999;
2005;10;6;9;50.0000;30.0000;97.0000;9.00000;11.6;1.20;79.0;
2005;10;6;10;47.0000;26.0000;88.0000;12.0000;12.4;0.00;-999;
2005;10;6;11;41.0000;11.0000;58.0000;13.0000;13.6;0.00;-999;
2005;10;6;12;38.0000;11.0000;54.0000;18.0000;14.1;0.00;-999;
2005;10;6;13;25.0000;1.00000;26.0000;35.0000;16.1;0.40;-999;
2005;10;6;14;27.0000;0.000000;28.0000;36.0000;16.7;0.30;-999;
2005;10;6;15;32.0000;1.00000;34.0000;31.0000;16.7;0.00;-999;
2005;10;6;16;46.0000;4.00000;51.0000;18.0000;16.6;1.00;213.;
2005;10;6;17;49.0000;3.00000;54.0000;13.0000;16.1;0.30;-999;
2005;10;6;18;36.0000;0.000000;36.0000;27.0000;15.2;0.20;-999;
2005;10;6;19;36.0000;0.000000;37.0000;19.0000;14.1;0.60;314.;
2005;10;6;20;39.0000;6.00000;49.0000;11.0000;12.6;0.30;-999;
2005;10;6;21;39.0000;9.00000;52.0000;8.00000;12.1;0.00;-999;
2005;10;6;22;34.0000;4.00000;40.0000;9.00000;11.9;0.30;-999;
2005;10;6;23;32.0000;1.00000;34.0000;10.0000;11.9;0.00;-999;
2005;10;6;24;40.0000;8.00000;52.0000;8.00000;12.5;0.50;-999;
2005;10;7;1;35.0000;6.00000;44.0000;8.00000;12.8;0.90;78.0;
2005;10;7;2;25.0000;1.00000;27.0000;14.0000;12.5;0.40;-999;
2005;10;7;3;23.0000;1.00000;25.0000;10.0000;12.5;0.60;-999;
2005;10;7;4;20.0000;0.000000;20.0000;13.0000;12.6;0.30;-999;
2005;10;7;5;16.0000;0.000000;16.0000;14.0000;12.3;0.30;-999;
2005;10;7;6;22.0000;0.000000;23.0000;12.0000;12.4;0.00;-999;
2005;10;7;7;30.0000;21.0000;63.0000;8.00000;12.4;0.80;50.0;
2005;10;7;8;38.0000;14.0000;60.0000;9.00000;12.5;0.60;90.0;
2005;10;7;9;39.0000;27.0000;80.0000;10.0000;12.5;0.30;-999;
2005;10;7;10;41.0000;35.0000;94.0000;11.0000;12.7;1.80;89.0;
2005;10;7;11;33.0000;12.0000;51.0000;17.0000;13.7;0.60;-999;
2005;10;7;12;31.0000;3.00000;36.0000;29.0000;15.3;0.70;73.0;
2005;10;7;13;29.0000;1.00000;31.0000;37.0000;16.0;1.10;116.;
2005;10;7;14;31.0000;3.00000;35.0000;31.0000;16.7;0.40;-999;
2005;10;7;15;37.0000;1.00000;39.0000;26.0000;18.2;0.40;-999;
2005;10;7;16;40.0000;1.00000;42.0000;23.0000;17.4;0.30;-999;
2005;10;7;17;39.0000;1.00000;40.0000;23.0000;16.2;0.30;-999;
2005;10;7;18;37.0000;1.00000;39.0000;22.0000;14.6;0.90;340.;
2005;10;7;19;34.0000;0.000000;34.0000;45.0000;13.6;0.60;-999;
2005;10;7;20;24.0000;0.000000;24.0000;45.0000;13.3;1.30;317.;
2005;10;7;21;32.0000;0.000000;32.0000;26.0000;12.9;1.30;318.;
2005;10;7;22;27.0000;0.000000;27.0000;24.0000;12.6;0.20;-999;
2005;10;7;23;17.0000;0.000000;17.0000;26.0000;12.5;0.00;-999;
2005;10;7;24;19.0000;0.000000;19.0000;21.0000;12.5;0.00;-999;
2005;10;8;1;20.0000;0.000000;20.0000;24.0000;12.4;0.00;-999;
2005;10;8;2;19.0000;0.000000;19.0000;19.0000;12.5;1.00;34.0;
2005;10;8;3;18.0000;0.000000;18.0000;21.0000;11.8;0.30;-999;
2005;10;8;4;19.0000;0.000000;19.0000;15.0000;11.9;0.70;-999;
2005;10;8;5;11.0000;0.000000;11.0000;21.0000;11.7;0.00;-999;
2005;10;8;6;16.0000;0.000000;17.0000;14.0000;11.5;0.50;-999;
2005;10;8;7;17.0000;1.00000;18.0000;18.0000;11.3;0.40;-999;
2005;10;8;8;28.0000;11.0000;45.0000;12.0000;11.3;0.70;-999;
2005;10;8;9;26.0000;10.0000;42.0000;15.0000;12.2;0.30;-999;
2005;10;8;10;25.0000;5.00000;33.0000;19.0000;13.3;0.40;-999;
2005;10;8;11;26.0000;3.00000;30.0000;22.0000;14.2;1.10;51.0;
2005;10;8;12;38.0000;7.00000;49.0000;21.0000;15.2;0.00;-999;
2005;10;8;13;44.0000;12.0000;62.0000;21.0000;15.2;0.80;147.;
2005;10;8;14;39.0000;7.00000;50.0000;26.0000;15.8;0.90;100.;
2005;10;8;15;37.0000;4.00000;44.0000;32.0000;16.6;1.20;164.;
2005;10;8;16;32.0000;1.00000;35.0000;39.0000;17.2;1.20;158.;
2005;10;8;17;28.0000;0.000000;28.0000;40.0000;17.1;1.40;127.;
2005;10;8;18;29.0000;0.000000;29.0000;34.0000;16.6;1.00;120.;
2005;10;8;19;37.0000;1.00000;38.0000;22.0000;15.6;0.00;-999;
2005;10;8;20;42.0000;1.00000;43.0000;12.0000;14.8;0.00;-999;
2005;10;8;21;32.0000;1.00000;33.0000;19.0000;14.6;0.00;-999;
2005;10;8;22;17.0000;0.000000;17.0000;48.0000;14.4;0.00;-999;
2005;10;8;23;13.0000;0.000000;13.0000;56.0000;15.0;1.00;10.0;
2005;10;8;24;28.0000;0.000000;28.0000;29.0000;14.7;1.30;49.0;
2005;10;9;1;32.0000;0.000000;32.0000;19.0000;14.2;1.30;63.0;
2005;10;9;2;19.0000;0.000000;19.0000;32.0000;13.9;1.10;97.0;
