year;month;day;hour;NO2;NO;NOx;SO2;PM10;
2005;9;28;15;-999;-999;-999;5.00000;87.0000;
2005;9;28;16;12.0000;6.00000;21.2000;5.00000;87.0000;
2005;9;28;17;13.0000;7.00000;23.7333;6.00000;87.0000;
2005;9;28;18;16.0000;6.00000;25.2000;5.00000;87.0000;
2005;9;28;19;36.0000;6.00000;45.2000;5.00000;87.0000;
2005;9;28;20;46.0000;7.00000;56.7333;5.00000;87.0000;
2005;9;28;21;41.0000;11.0000;57.8667;4.00000;87.0000;
2005;9;28;22;57.0000;26.0000;96.8667;4.00000;87.0000;
2005;9;28;23;49.0000;21.0000;81.2000;5.00000;87.0000;
2005;9;28;24;47.0000;12.0000;65.4000;5.00000;87.0000;
2005;9;29;1;34.0000;7.00000;44.7333;5.00000;46.0000;
2005;9;29;2;27.0000;7.00000;37.7333;5.00000;46.0000;
2005;9;29;3;-999;-999;-999;6.00000;46.0000;
2005;9;29;4;23.0000;8.00000;35.2667;6.00000;46.0000;
2005;9;29;5;27.0000;16.0000;51.5333;-999;46.0000;
2005;9;29;6;26.0000;10.0000;41.3333;5.00000;46.0000;
2005;9;29;7;31.0000;17.0000;57.0667;6.00000;46.0000;
2005;9;29;8;32.0000;17.0000;58.0667;6.00000;46.0000;
2005;9;29;9;30.0000;15.0000;53.0000;6.00000;46.0000;
2005;9;29;10;22.0000;11.0000;38.8667;6.00000;46.0000;
2005;9;29;11;22.0000;9.00000;35.8000;6.00000;46.0000;
2005;9;29;12;15.0000;8.00000;27.2667;6.00000;46.0000;
2005;9;29;13;12.0000;7.00000;22.7333;6.00000;46.0000;
2005;9;29;14;13.0000;7.00000;23.7333;6.00000;46.0000;
2005;9;29;15;12.0000;7.00000;22.7333;7.00000;46.0000;
2005;9;29;16;15.0000;7.00000;25.7333;8.00000;46.0000;
2005;9;29;17;18.0000;7.00000;28.7333;8.00000;46.0000;
2005;9;29;18;23.0000;7.00000;33.7333;8.00000;46.0000;
2005;9;29;19;29.0000;6.00000;38.2000;7.00000;46.0000;
2005;9;29;20;31.0000;7.00000;41.7333;7.00000;46.0000;
2005;9;29;21;36.0000;7.00000;46.7333;7.00000;46.0000;
2005;9;29;22;34.0000;7.00000;44.7333;8.00000;46.0000;
2005;9;29;23;12.0000;7.00000;22.7333;7.00000;46.0000;
2005;9;29;24;6.00000;6.00000;15.2000;7.00000;46.0000;
2005;9;30;1;9.00000;6.00000;18.2000;7.00000;11.0000;
2005;9;30;2;9.00000;6.00000;18.2000;8.00000;11.0000;
2005;9;30;3;-999;-999;-999;8.00000;11.0000;
2005;9;30;4;8.00000;6.00000;17.2000;8.00000;11.0000;
2005;9;30;5;9.00000;6.00000;18.2000;-999;11.0000;
2005;9;30;6;12.0000;6.00000;21.2000;9.00000;11.0000;
2005;9;30;7;16.0000;7.00000;26.7333;8.00000;11.0000;
2005;9;30;8;19.0000;10.0000;34.3333;9.00000;11.0000;
2005;9;30;9;16.0000;11.0000;32.8667;-999;11.0000;
2005;9;30;10;12.0000;7.00000;22.7333;-999;11.0000;
2005;9;30;11;7.00000;7.00000;17.7333;-999;11.0000;
2005;9;30;12;8.00000;8.00000;20.2667;-999;11.0000;
2005;9;30;13;7.00000;7.00000;17.7333;-999;11.0000;
2005;9;30;14;8.00000;7.00000;18.7333;-999;11.0000;
2005;9;30;15;7.00000;7.00000;17.7333;-999;11.0000;
2005;9;30;16;6.00000;7.00000;16.7333;-999;11.0000;
2005;9;30;17;17.0000;7.00000;27.7333;-999;11.0000;
2005;9;30;18;19.0000;7.00000;29.7333;-999;11.0000;
2005;9;30;19;27.0000;6.00000;36.2000;-999;11.0000;
2005;9;30;20;31.0000;7.00000;41.7333;16.0000;11.0000;
2005;9;30;21;28.0000;7.00000;38.7333;16.0000;11.0000;
2005;9;30;22;25.0000;6.00000;34.2000;16.0000;11.0000;
2005;9;30;23;27.0000;7.00000;37.7333;14.0000;11.0000;
2005;9;30;24;27.0000;7.00000;37.7333;15.0000;11.0000;
2005;10;1;1;26.0000;7.00000;36.7333;15.0000;19.0000;
2005;10;1;2;26.0000;7.00000;36.7333;14.0000;19.0000;
2005;10;1;3;-999;-999;-999;16.0000;19.0000;
2005;10;1;4;24.0000;8.00000;36.2667;15.0000;19.0000;
2005;10;1;5;25.0000;7.00000;35.7333;-999;19.0000;
2005;10;1;6;32.0000;16.0000;56.5333;15.0000;19.0000;
2005;10;1;7;39.0000;22.0000;72.7333;16.0000;19.0000;
2005;10;1;8;38.0000;28.0000;80.9333;15.0000;19.0000;
2005;10;1;9;26.0000;16.0000;50.5333;22.0000;19.0000;
2005;10;1;10;19.0000;11.0000;35.8667;17.0000;19.0000;
2005;10;1;11;6.00000;7.00000;16.7333;15.0000;19.0000;
2005;10;1;12;5.00000;7.00000;15.7333;16.0000;19.0000;
2005;10;1;13;4.00000;6.00000;13.2000;16.0000;19.0000;
2005;10;1;14;5.00000;7.00000;15.7333;16.0000;19.0000;
2005;10;1;15;4.00000;7.00000;14.7333;15.0000;19.0000;
2005;10;1;16;6.00000;6.00000;15.2000;16.0000;19.0000;
2005;10;1;17;7.00000;6.00000;16.2000;16.0000;19.0000;
2005;10;1;18;10.0000;6.00000;19.2000;15.0000;19.0000;
2005;10;1;19;21.0000;6.00000;30.2000;16.0000;19.0000;
2005;10;1;20;52.0000;20.0000;82.6667;16.0000;19.0000;
2005;10;1;21;42.0000;8.00000;54.2667;16.0000;19.0000;
2005;10;1;22;16.0000;6.00000;25.2000;16.0000;19.0000;
2005;10;1;23;16.0000;6.00000;25.2000;16.0000;19.0000;
2005;10;1;24;22.0000;6.00000;31.2000;16.0000;19.0000;
2005;10;2;1;25.0000;6.00000;34.2000;16.0000;25.0000;
2005;10;2;2;16.0000;6.00000;25.2000;15.0000;25.0000;
2005;10;2;3;-999;-999;-999;15.0000;25.0000;
2005;10;2;4;12.0000;6.00000;21.2000;15.0000;25.0000;
2005;10;2;5;14.0000;6.00000;23.2000;-999;25.0000;
2005;10;2;6;18.0000;6.00000;27.2000;16.0000;25.0000;
2005;10;2;7;20.0000;6.00000;29.2000;16.0000;25.0000;
2005;10;2;8;22.0000;7.00000;32.7333;16.0000;25.0000;
2005;10;2;9;19.0000;7.00000;29.7333;16.0000;25.0000;
2005;10;2;10;18.0000;8.00000;30.2667;17.0000;25.0000;
2005;10;2;11;20.0000;9.00000;33.8000;18.0000;25.0000;
2005;10;2;12;24.0000;12.0000;42.4000;28.0000;25.0000;
2005;10;2;13;24.0000;11.0000;40.8667;24.0000;25.0000;
2005;10;2;14;25.0000;11.0000;41.8667;22.0000;25.0000;
2005;10;2;15;27.0000;10.0000;42.3333;22.0000;25.0000;
2005;10;2;16;28.0000;9.00000;41.8000;24.0000;25.0000;
2005;10;2;17;21.0000;7.00000;31.7333;19.0000;25.0000;
2005;10;2;18;23.0000;7.00000;33.7333;23.0000;25.0000;
2005;10;2;19;20.0000;6.00000;29.2000;22.0000;25.0000;
2005;10;2;20;11.0000;6.00000;20.2000;17.0000;25.0000;
2005;10;2;21;9.00000;6.00000;18.2000;18.0000;25.0000;
2005;10;2;22;8.00000;6.00000;17.2000;16.0000;25.0000;
2005;10;2;23;5.00000;6.00000;14.2000;15.0000;25.0000;
2005;10;2;24;4.00000;6.00000;13.2000;15.0000;25.0000;
2005;10;3;1;3.00000;6.00000;12.2000;15.0000;9.00000;
2005;10;3;2;3.00000;6.00000;12.2000;15.0000;9.00000;
2005;10;3;3;-999;-999;-999;14.0000;9.00000;
2005;10;3;4;3.00000;6.00000;12.2000;15.0000;9.00000;
2005;10;3;5;4.00000;6.00000;13.2000;-999;9.00000;
2005;10;3;6;5.00000;6.00000;14.2000;14.0000;9.00000;
2005;10;3;7;5.00000;6.00000;14.2000;14.0000;9.00000;
2005;10;3;8;10.0000;7.00000;20.7333;14.0000;9.00000;
2005;10;3;9;18.0000;8.00000;30.2667;16.0000;9.00000;
2005;10;3;10;24.0000;9.00000;37.8000;17.0000;9.00000;
2005;10;3;11;22.0000;8.00000;34.2667;16.0000;9.00000;
2005;10;3;12;21.0000;8.00000;33.2667;15.0000;9.00000;
2005;10;3;13;17.0000;7.00000;27.7333;15.0000;9.00000;
2005;10;3;14;15.0000;7.00000;25.7333;16.0000;9.00000;
2005;10;3;15;13.0000;6.00000;22.2000;15.0000;9.00000;
2005;10;3;16;12.0000;7.00000;22.7333;15.0000;9.00000;
2005;10;3;17;18.0000;6.00000;27.2000;15.0000;9.00000;
2005;10;3;18;22.0000;7.00000;32.7333;15.0000;9.00000;
2005;10;3;19;20.0000;6.00000;29.2000;15.0000;9.00000;
2005;10;3;20;22.0000;6.00000;31.2000;15.0000;9.00000;
2005;10;3;21;19.0000;6.00000;28.2000;14.0000;9.00000;
2005;10;3;22;12.0000;6.00000;21.2000;15.0000;9.00000;
2005;10;3;23;14.0000;6.00000;23.2000;14.0000;9.00000;
2005;10;3;24;13.0000;6.00000;22.2000;14.0000;9.00000;
2005;10;4;1;12.0000;6.00000;21.2000;15.0000;13.0000;
2005;10;4;2;9.00000;6.00000;18.2000;14.0000;13.0000;
2005;10;4;3;-999;-999;-999;14.0000;13.0000;
2005;10;4;4;16.0000;7.00000;26.7333;14.0000;13.0000;
2005;10;4;5;18.0000;6.00000;27.2000;-999;13.0000;
2005;10;4;6;24.0000;6.00000;33.2000;14.0000;13.0000;
2005;10;4;7;19.0000;7.00000;29.7333;14.0000;13.0000;
2005;10;4;8;17.0000;8.00000;29.2667;15.0000;13.0000;
2005;10;4;9;23.0000;13.0000;42.9333;15.0000;13.0000;
2005;10;4;10;22.0000;14.0000;43.4667;15.0000;13.0000;
2005;10;4;11;22.0000;15.0000;45.0000;17.0000;13.0000;
2005;10;4;12;14.0000;10.0000;29.3333;18.0000;13.0000;
2005;10;4;13;7.00000;8.00000;19.2667;16.0000;13.0000;
2005;10;4;14;6.00000;7.00000;16.7333;16.0000;13.0000;
2005;10;4;15;5.00000;6.00000;14.2000;15.0000;13.0000;
2005;10;4;16;9.00000;7.00000;19.7333;14.0000;13.0000;
2005;10;4;17;15.0000;6.00000;24.2000;13.0000;13.0000;
2005;10;4;18;32.0000;7.00000;42.7333;14.0000;13.0000;
2005;10;4;19;48.0000;10.0000;63.3333;15.0000;13.0000;
2005;10;4;20;35.0000;8.00000;47.2667;15.0000;13.0000;
2005;10;4;21;22.0000;8.00000;34.2667;16.0000;13.0000;
2005;10;4;22;19.0000;6.00000;28.2000;15.0000;13.0000;
2005;10;4;23;19.0000;6.00000;28.2000;14.0000;13.0000;
2005;10;4;24;17.0000;6.00000;26.2000;14.0000;13.0000;
2005;10;5;1;16.0000;6.00000;25.2000;14.0000;15.0000;
2005;10;5;2;15.0000;6.00000;24.2000;13.0000;15.0000;
2005;10;5;3;-999;-999;-999;13.0000;15.0000;
2005;10;5;4;30.0000;7.00000;40.7333;14.0000;15.0000;
2005;10;5;5;29.0000;7.00000;39.7333;-999;15.0000;
2005;10;5;6;33.0000;11.0000;49.8667;15.0000;15.0000;
2005;10;5;7;32.0000;14.0000;53.4667;15.0000;15.0000;
2005;10;5;8;31.0000;14.0000;52.4667;14.0000;15.0000;
2005;10;5;9;30.0000;18.0000;57.6000;15.0000;15.0000;
2005;10;5;10;29.0000;18.0000;56.6000;15.0000;15.0000;
2005;10;5;11;20.0000;13.0000;39.9333;15.0000;15.0000;
2005;10;5;12;13.0000;9.00000;26.8000;16.0000;15.0000;
2005;10;5;13;12.0000;7.00000;22.7333;15.0000;15.0000;
2005;10;5;14;21.0000;11.0000;37.8667;15.0000;15.0000;
2005;10;5;15;17.0000;11.0000;33.8667;15.0000;15.0000;
2005;10;5;16;16.0000;8.00000;28.2667;14.0000;15.0000;
2005;10;5;17;12.0000;7.00000;22.7333;15.0000;15.0000;
2005;10;5;18;16.0000;7.00000;26.7333;15.0000;15.0000;
2005;10;5;19;25.0000;6.00000;34.2000;15.0000;15.0000;
2005;10;5;20;31.0000;7.00000;41.7333;16.0000;15.0000;
2005;10;5;21;30.0000;7.00000;40.7333;15.0000;15.0000;
2005;10;5;22;24.0000;6.00000;33.2000;15.0000;15.0000;
2005;10;5;23;16.0000;6.00000;25.2000;14.0000;15.0000;
2005;10;5;24;29.0000;10.0000;44.3333;14.0000;15.0000;
2005;10;6;1;33.0000;6.00000;42.2000;14.0000;30.0000;
2005;10;6;2;19.0000;6.00000;28.2000;15.0000;30.0000;
2005;10;6;3;-999;-999;-999;15.0000;30.0000;
2005;10;6;4;12.0000;6.00000;21.2000;14.0000;30.0000;
2005;10;6;5;9.00000;6.00000;18.2000;-999;30.0000;
2005;10;6;6;13.0000;6.00000;22.2000;15.0000;30.0000;
2005;10;6;7;23.0000;6.00000;32.2000;15.0000;30.0000;
2005;10;6;8;25.0000;8.00000;37.2667;15.0000;30.0000;
2005;10;6;9;18.0000;8.00000;30.2667;18.0000;30.0000;
2005;10;6;10;19.0000;8.00000;31.2667;17.0000;30.0000;
2005;10;6;11;19.0000;8.00000;31.2667;17.0000;30.0000;
2005;10;6;12;24.0000;10.0000;39.3333;18.0000;30.0000;
2005;10;6;13;26.0000;9.00000;39.8000;18.0000;30.0000;
2005;10;6;14;25.0000;9.00000;38.8000;17.0000;30.0000;
2005;10;6;15;27.0000;9.00000;40.8000;18.0000;30.0000;
2005;10;6;16;33.0000;9.00000;46.8000;18.0000;30.0000;
2005;10;6;17;34.0000;8.00000;46.2667;17.0000;30.0000;
2005;10;6;18;21.0000;7.00000;31.7333;18.0000;30.0000;
2005;10;6;19;22.0000;7.00000;32.7333;17.0000;30.0000;
2005;10;6;20;25.0000;7.00000;35.7333;21.0000;30.0000;
2005;10;6;21;21.0000;6.00000;30.2000;19.0000;30.0000;
2005;10;6;22;14.0000;6.00000;23.2000;16.0000;30.0000;
2005;10;6;23;12.0000;6.00000;21.2000;16.0000;30.0000;
2005;10;6;24;8.00000;6.00000;17.2000;15.0000;30.0000;
2005;10;7;1;5.00000;6.00000;14.2000;14.0000;36.0000;
2005;10;7;2;5.00000;6.00000;14.2000;14.0000;36.0000;
2005;10;7;3;-999;-999;-999;14.0000;36.0000;
2005;10;7;4;9.00000;6.00000;18.2000;15.0000;36.0000;
2005;10;7;5;19.0000;6.00000;28.2000;-999;36.0000;
2005;10;7;6;15.0000;6.00000;24.2000;14.0000;36.0000;
2005;10;7;7;25.0000;6.00000;34.2000;14.0000;36.0000;
2005;10;7;8;23.0000;7.00000;33.7333;14.0000;36.0000;
2005;10;7;9;29.0000;9.00000;42.8000;18.0000;36.0000;
2005;10;7;10;30.0000;9.00000;43.8000;20.0000;36.0000;
2005;10;7;11;28.0000;8.00000;40.2667;18.0000;36.0000;
2005;10;7;12;27.0000;10.0000;42.3333;19.0000;36.0000;
2005;10;7;13;27.0000;11.0000;43.8667;20.0000;36.0000;
2005;10;7;14;25.0000;10.0000;40.3333;18.0000;36.0000;
2005;10;7;15;23.0000;7.00000;33.7333;19.0000;36.0000;
2005;10;7;16;27.0000;6.00000;36.2000;18.0000;36.0000;
2005;10;7;17;32.0000;7.00000;42.7333;19.0000;36.0000;
2005;10;7;18;22.0000;7.00000;32.7333;15.0000;36.0000;
2005;10;7;19;16.0000;6.00000;25.2000;15.0000;36.0000;
2005;10;7;20;11.0000;6.00000;20.2000;13.0000;36.0000;
2005;10;7;21;10.0000;6.00000;19.2000;13.0000;36.0000;
2005;10;7;22;11.0000;6.00000;20.2000;14.0000;36.0000;
2005;10;7;23;8.00000;6.00000;17.2000;13.0000;36.0000;
2005;10;7;24;7.00000;6.00000;16.2000;13.0000;36.0000;
2005;10;8;1;6.00000;6.00000;15.2000;13.0000;30.0000;
2005;10;8;2;5.00000;6.00000;14.2000;11.0000;30.0000;
2005;10;8;3;-999;-999;-999;12.0000;30.0000;
2005;10;8;4;4.00000;6.00000;13.2000;12.0000;30.0000;
2005;10;8;5;3.00000;6.00000;12.2000;-999;30.0000;
2005;10;8;6;6.00000;7.00000;16.7333;13.0000;30.0000;
2005;10;8;7;6.00000;6.00000;15.2000;12.0000;30.0000;
2005;10;8;8;15.0000;7.00000;25.7333;12.0000;30.0000;
2005;10;8;9;17.0000;7.00000;27.7333;12.0000;30.0000;
2005;10;8;10;17.0000;8.00000;29.2667;13.0000;30.0000;
2005;10;8;11;24.0000;11.0000;40.8667;12.0000;30.0000;
2005;10;8;12;18.0000;10.0000;33.3333;15.0000;30.0000;
2005;10;8;13;12.0000;7.00000;22.7333;15.0000;30.0000;
2005;10;8;14;12.0000;7.00000;22.7333;15.0000;30.0000;
2005;10;8;15;8.00000;7.00000;18.7333;14.0000;30.0000;
2005;10;8;16;7.00000;6.00000;16.2000;14.0000;30.0000;
2005;10;8;17;11.0000;6.00000;20.2000;14.0000;30.0000;
2005;10;8;18;14.0000;6.00000;23.2000;14.0000;30.0000;
2005;10;8;19;17.0000;7.00000;27.7333;15.0000;30.0000;
2005;10;8;20;16.0000;7.00000;26.7333;15.0000;30.0000;
2005;10;8;21;15.0000;7.00000;25.7333;13.0000;30.0000;
2005;10;8;22;15.0000;7.00000;25.7333;13.0000;30.0000;
2005;10;8;23;11.0000;6.00000;20.2000;14.0000;30.0000;
2005;10;8;24;7.00000;6.00000;16.2000;14.0000;30.0000;
2005;10;9;1;7.00000;6.00000;16.2000;13.0000;37.0000;
2005;10;9;2;7.00000;6.00000;16.2000;13.0000;37.0000;
2005;10;9;3;-999;-999;-999;14.0000;37.0000;
2005;10;9;4;7.00000;6.00000;16.2000;12.0000;37.0000;
2005;10;9;5;9.00000;6.00000;18.2000;-999;37.0000;
2005;10;9;6;9.00000;6.00000;18.2000;12.0000;37.0000;
2005;10;9;7;12.0000;6.00000;21.2000;13.0000;37.0000;
2005;10;9;8;21.0000;12.0000;39.4000;14.0000;37.0000;
2005;10;9;9;23.0000;14.0000;44.4667;18.0000;37.0000;
2005;10;9;10;18.0000;12.0000;36.4000;18.0000;37.0000;
2005;10;9;11;8.00000;7.00000;18.7333;16.0000;37.0000;
2005;10;9;12;6.00000;6.00000;15.2000;15.0000;37.0000;
2005;10;9;13;6.00000;6.00000;15.2000;15.0000;37.0000;
2005;10;9;14;4.00000;6.00000;13.2000;15.0000;37.0000;
2005;10;9;15;3.00000;6.00000;12.2000;15.0000;37.0000;
2005;10;9;16;3.00000;6.00000;12.2000;13.0000;37.0000;
2005;10;9;17;4.00000;6.00000;13.2000;14.0000;37.0000;
2005;10;9;18;10.0000;6.00000;19.2000;14.0000;37.0000;
2005;10;9;19;39.0000;7.00000;49.7333;14.0000;37.0000;
2005;10;9;20;32.0000;6.00000;41.2000;13.0000;37.0000;
2005;10;9;21;26.0000;7.00000;36.7333;14.0000;37.0000;
2005;10;9;22;38.0000;17.0000;64.0667;14.0000;37.0000;
2005;10;9;23;26.0000;7.00000;36.7333;13.0000;37.0000;
2005;10;9;24;24.0000;7.00000;34.7333;14.0000;37.0000;
2005;10;10;1;17.0000;6.00000;26.2000;14.0000;40.0000;
2005;10;10;2;12.0000;6.00000;21.2000;14.0000;40.0000;
2005;10;10;3;-999;-999;-999;13.0000;40.0000;
2005;10;10;4;10.0000;6.00000;19.2000;14.0000;40.0000;
2005;10;10;5;14.0000;6.00000;23.2000;-999;40.0000;
2005;10;10;6;23.0000;7.00000;33.7333;14.0000;40.0000;
2005;10;10;7;23.0000;8.00000;35.2667;14.0000;40.0000;
2005;10;10;8;27.0000;13.0000;46.9333;15.0000;40.0000;
2005;10;10;9;19.0000;9.00000;32.8000;17.0000;40.0000;
2005;10;10;10;19.0000;9.00000;32.8000;21.0000;40.0000;
2005;10;10;11;13.0000;7.00000;23.7333;20.0000;40.0000;
2005;10;10;12;12.0000;7.00000;22.7333;20.0000;40.0000;
2005;10;10;13;11.0000;7.00000;21.7333;21.0000;40.0000;
2005;10;10;14;6.00000;6.00000;15.2000;18.0000;40.0000;
2005;10;10;15;7.00000;6.00000;16.2000;17.0000;40.0000;
2005;10;10;16;7.00000;6.00000;16.2000;17.0000;40.0000;
2005;10;10;17;11.0000;6.00000;20.2000;17.0000;40.0000;
2005;10;10;18;26.0000;6.00000;35.2000;17.0000;40.0000;
2005;10;10;19;42.0000;7.00000;52.7333;16.0000;40.0000;
2005;10;10;20;45.0000;8.00000;57.2667;16.0000;40.0000;
2005;10;10;21;27.0000;6.00000;36.2000;17.0000;40.0000;
2005;10;10;22;34.0000;6.00000;43.2000;17.0000;40.0000;
2005;10;10;23;44.0000;6.00000;53.2000;16.0000;40.0000;
2005;10;10;24;30.0000;6.00000;39.2000;16.0000;40.0000;
2005;10;11;1;19.0000;6.00000;28.2000;16.0000;47.0000;
2005;10;11;2;13.0000;6.00000;22.2000;16.0000;47.0000;
2005;10;11;3;-999;-999;-999;15.0000;47.0000;
2005;10;11;4;16.0000;6.00000;25.2000;16.0000;47.0000;
2005;10;11;5;21.0000;7.00000;31.7333;-999;47.0000;
2005;10;11;6;21.0000;6.00000;30.2000;15.0000;47.0000;
2005;10;11;7;26.0000;7.00000;36.7333;16.0000;47.0000;
2005;10;11;8;31.0000;9.00000;44.8000;17.0000;47.0000;
2005;10;11;9;30.0000;11.0000;46.8667;18.0000;47.0000;
2005;10;11;10;21.0000;9.00000;34.8000;20.0000;47.0000;
2005;10;11;11;22.0000;9.00000;35.8000;25.0000;47.0000;
2005;10;11;12;25.0000;10.0000;40.3333;28.0000;47.0000;
2005;10;11;13;22.0000;9.00000;35.8000;26.0000;47.0000;
2005;10;11;14;20.0000;8.00000;32.2667;30.0000;47.0000;
2005;10;11;15;14.0000;7.00000;24.7333;28.0000;47.0000;
2005;10;11;16;11.0000;6.00000;20.2000;20.0000;47.0000;
2005;10;11;17;15.0000;6.00000;24.2000;20.0000;47.0000;
2005;10;11;18;29.0000;6.00000;38.2000;19.0000;47.0000;
2005;10;11;19;55.0000;7.00000;65.7333;18.0000;47.0000;
2005;10;11;20;49.0000;8.00000;61.2667;17.0000;47.0000;
2005;10;11;21;59.0000;25.0000;97.3333;16.0000;47.0000;
2005;10;11;22;68.0000;15.0000;91.0000;16.0000;47.0000;
2005;10;11;23;66.0000;14.0000;87.4667;16.0000;47.0000;
2005;10;11;24;42.0000;8.00000;54.2667;17.0000;47.0000;
2005;10;12;1;20.0000;6.00000;29.2000;16.0000;47.0000;
2005;10;12;2;14.0000;6.00000;23.2000;16.0000;47.0000;
2005;10;12;3;-999;-999;-999;17.0000;47.0000;
2005;10;12;4;14.0000;6.00000;23.2000;16.0000;47.0000;
2005;10;12;5;21.0000;6.00000;30.2000;-999;47.0000;
2005;10;12;6;27.0000;7.00000;37.7333;16.0000;47.0000;
2005;10;12;7;32.0000;7.00000;42.7333;17.0000;47.0000;
2005;10;12;8;33.0000;11.0000;49.8667;16.0000;47.0000;
2005;10;12;9;28.0000;11.0000;44.8667;17.0000;47.0000;
2005;10;12;10;26.0000;13.0000;45.9333;19.0000;47.0000;
2005;10;12;11;17.0000;9.00000;30.8000;22.0000;47.0000;
2005;10;12;12;15.0000;8.00000;27.2667;23.0000;47.0000;
2005;10;12;13;23.0000;9.00000;36.8000;22.0000;47.0000;
2005;10;12;14;21.0000;8.00000;33.2667;24.0000;47.0000;
2005;10;12;15;19.0000;8.00000;31.2667;23.0000;47.0000;
2005;10;12;16;20.0000;7.00000;30.7333;22.0000;47.0000;
2005;10;12;17;21.0000;6.00000;30.2000;21.0000;47.0000;
2005;10;12;18;26.0000;6.00000;35.2000;19.0000;47.0000;
2005;10;12;19;53.0000;7.00000;63.7333;17.0000;47.0000;
2005;10;12;20;53.0000;7.00000;63.7333;17.0000;47.0000;
2005;10;12;21;59.0000;40.0000;120.333;17.0000;47.0000;
2005;10;12;22;44.0000;10.0000;59.3333;16.0000;47.0000;
2005;10;12;23;35.0000;6.00000;44.2000;16.0000;47.0000;
2005;10;12;24;37.0000;8.00000;49.2667;16.0000;47.0000;
2005;10;13;1;40.0000;9.00000;53.8000;17.0000;65.0000;
2005;10;13;2;40.0000;9.00000;53.8000;17.0000;65.0000;
2005;10;13;3;-999;-999;-999;16.0000;65.0000;
2005;10;13;4;35.0000;11.0000;51.8667;17.0000;65.0000;
2005;10;13;5;34.0000;34.0000;86.1333;-999;65.0000;
2005;10;13;6;34.0000;16.0000;58.5333;17.0000;65.0000;
2005;10;13;7;26.0000;18.0000;53.6000;17.0000;65.0000;
2005;10;13;8;28.0000;29.0000;72.4667;16.0000;65.0000;
2005;10;13;9;28.0000;27.0000;69.4000;17.0000;65.0000;
2005;10;13;10;36.0000;40.0000;97.3333;29.0000;65.0000;
2005;10;13;11;34.0000;21.0000;66.2000;30.0000;65.0000;
2005;10;13;12;24.0000;12.0000;42.4000;22.0000;65.0000;
2005;10;13;13;18.0000;9.00000;31.8000;21.0000;65.0000;
2005;10;13;14;12.0000;7.00000;22.7333;21.0000;65.0000;
2005;10;13;15;15.0000;6.00000;24.2000;-999;65.0000;
2005;10;13;16;11.0000;6.00000;20.2000;-999;65.0000;
2005;10;13;17;14.0000;6.00000;23.2000;14.0000;65.0000;
2005;10;13;18;38.0000;12.0000;56.4000;13.0000;65.0000;
2005;10;13;19;82.0000;20.0000;112.667;14.0000;65.0000;
2005;10;13;20;71.0000;17.0000;97.0667;13.0000;65.0000;
2005;10;13;21;69.0000;14.0000;90.4667;12.0000;65.0000;
2005;10;13;22;62.0000;16.0000;86.5333;12.0000;65.0000;
2005;10;13;23;42.0000;7.00000;52.7333;13.0000;65.0000;
2005;10;13;24;44.0000;23.0000;79.2667;13.0000;65.0000;
2005;10;14;1;39.0000;21.0000;71.2000;13.0000;78.0000;
2005;10;14;2;32.0000;10.0000;47.3333;12.0000;78.0000;
2005;10;14;3;-999;-999;-999;11.0000;78.0000;
2005;10;14;4;35.0000;15.0000;58.0000;11.0000;78.0000;
2005;10;14;5;37.0000;27.0000;78.4000;-999;78.0000;
2005;10;14;6;36.0000;82.0000;161.733;13.0000;78.0000;
2005;10;14;7;35.0000;60.0000;127.000;12.0000;78.0000;
2005;10;14;8;36.0000;66.0000;137.200;14.0000;78.0000;
2005;10;14;9;41.0000;40.0000;102.333;14.0000;78.0000;
2005;10;14;10;46.0000;33.0000;96.6000;15.0000;78.0000;
2005;10;14;11;41.0000;18.0000;68.6000;16.0000;78.0000;
2005;10;14;12;50.0000;18.0000;77.6000;19.0000;78.0000;
2005;10;14;13;29.0000;10.0000;44.3333;17.0000;78.0000;
2005;10;14;14;13.0000;6.00000;22.2000;17.0000;78.0000;
2005;10;14;15;13.0000;6.00000;22.2000;16.0000;78.0000;
2005;10;14;16;13.0000;6.00000;22.2000;14.0000;78.0000;
2005;10;14;17;19.0000;6.00000;28.2000;15.0000;78.0000;
2005;10;14;18;34.0000;6.00000;43.2000;15.0000;78.0000;
2005;10;14;19;59.0000;8.00000;71.2667;13.0000;78.0000;
2005;10;14;20;72.0000;16.0000;96.5333;13.0000;78.0000;
2005;10;14;21;77.0000;52.0000;156.733;14.0000;78.0000;
2005;10;14;22;56.0000;45.0000;125.000;14.0000;78.0000;
2005;10;14;23;48.0000;31.0000;95.5333;14.0000;78.0000;
2005;10;14;24;46.0000;23.0000;81.2667;12.0000;78.0000;
2005;10;15;1;51.0000;25.0000;89.3333;13.0000;103.000;
2005;10;15;2;51.0000;23.0000;86.2667;12.0000;103.000;
2005;10;15;3;-999;-999;-999;12.0000;103.000;
2005;10;15;4;41.0000;8.00000;53.2667;11.0000;103.000;
2005;10;15;5;40.0000;10.0000;55.3333;-999;103.000;
2005;10;15;6;40.0000;16.0000;64.5333;13.0000;103.000;
2005;10;15;7;34.0000;30.0000;80.0000;13.0000;103.000;
2005;10;15;8;28.0000;25.0000;66.3333;12.0000;103.000;
2005;10;15;9;28.0000;35.0000;81.6667;14.0000;103.000;
2005;10;15;10;33.0000;25.0000;71.3333;15.0000;103.000;
